TimeGenerated,UserPrincipalName,IPAddress,Country,Result,SignInType,DeviceOS
2026-06-26 12:17:00,r.ali,10.10.1.15,GB,Success,Interactive,iOS
2026-06-26 12:35:00,l.chen,91.201.72.14,NL,Success,NonInteractive,Linux
2026-06-26 13:07:00,a.khan,185.44.18.91,RU,Success,Interactive,Linux
2026-06-26 14:27:00,m.baig,185.44.18.91,RU,Success,Interactive,Windows
2026-06-26 14:51:00,r.ali,10.10.1.15,GB,Success,NonInteractive,Windows
2026-06-26 16:07:00,r.ali,185.44.18.91,RU,Success,Interactive,Windows
2026-06-26 16:18:00,r.ali,10.10.1.22,GB,Failure,NonInteractive,Linux
2026-06-26 17:36:00,l.chen,91.201.72.14,NL,Success,Interactive,iOS
2026-06-26 17:47:00,l.chen,198.51.100.22,IN,Success,NonInteractive,Windows
2026-06-26 17:50:00,s.patel,91.201.72.14,NL,Success,Interactive,Android
2026-06-26 17:53:00,s.patel,10.10.1.22,GB,Success,Interactive,Android
2026-06-26 18:25:00,l.chen,10.10.1.15,GB,Success,Interactive,Android
2026-06-26 20:25:00,j.smith,10.10.1.22,GB,Success,Interactive,Linux
2026-06-26 20:32:00,s.patel,91.201.72.14,NL,Success,Interactive,iOS
2026-06-26 22:02:00,r.ali,185.44.18.91,RU,Success,Interactive,Android
2026-06-26 22:24:00,j.smith,91.201.72.14,NL,Success,Interactive,Android
2026-06-26 22:38:00,s.patel,185.44.18.91,RU,Failure,Interactive,Linux
2026-06-26 23:03:00,r.ali,10.10.1.22,GB,Success,Interactive,Linux
2026-06-26 23:12:00,j.smith,185.44.18.91,RU,Success,Interactive,iOS
2026-06-26 23:13:00,l.chen,10.10.1.22,GB,Success,Interactive,Linux
2026-06-26 23:18:00,l.chen,10.10.1.22,GB,Success,NonInteractive,Linux
2026-06-26 23:46:00,r.ali,185.44.18.91,RU,Success,NonInteractive,Android
2026-06-26 23:49:00,m.baig,185.44.18.91,RU,Failure,Interactive,Windows
2026-06-27 00:03:00,s.patel,10.10.1.15,GB,Success,Interactive,Android
2026-06-27 00:11:00,a.khan,91.201.72.14,NL,Success,Interactive,Android
2026-06-27 00:28:00,m.baig,203.0.113.77,US,Success,Interactive,Android
2026-06-27 00:44:00,m.baig,185.44.18.91,RU,Failure,Interactive,Linux
2026-06-27 00:46:00,l.chen,203.0.113.77,US,Success,Interactive,iOS
2026-06-27 00:51:00,m.baig,10.10.1.15,GB,Success,NonInteractive,Windows
2026-06-27 01:03:00,s.patel,185.44.18.91,RU,Success,Interactive,iOS
2026-06-27 01:25:00,r.ali,10.10.1.15,GB,Success,Interactive,iOS
2026-06-27 01:34:00,r.ali,10.10.1.22,GB,Success,Interactive,Android
2026-06-27 01:52:00,a.khan,185.44.18.91,RU,Success,Interactive,iOS
2026-06-27 01:59:00,s.patel,198.51.100.22,IN,Success,Interactive,iOS
2026-06-27 02:06:00,s.patel,10.10.1.15,GB,Success,Interactive,iOS
2026-06-27 03:07:00,r.ali,10.10.1.15,GB,Failure,Interactive,Android
2026-06-27 03:24:00,s.patel,10.10.1.22,GB,Success,NonInteractive,Linux
2026-06-27 03:35:00,m.baig,10.10.1.22,GB,Success,Interactive,Linux
2026-06-27 03:42:00,j.smith,203.0.113.77,US,Success,Interactive,Android
2026-06-27 04:47:00,r.ali,10.10.1.22,GB,Success,Interactive,Linux
2026-06-27 04:57:00,m.baig,198.51.100.22,IN,Failure,Interactive,Linux
2026-06-27 04:57:00,m.baig,10.10.1.22,GB,Success,Interactive,iOS
2026-06-27 05:23:00,a.khan,198.51.100.22,IN,Success,Interactive,Android
2026-06-27 07:09:00,l.chen,91.201.72.14,NL,Success,Interactive,Android
2026-06-27 07:26:00,r.ali,10.10.1.22,GB,Failure,Interactive,Android
2026-06-27 07:56:00,l.chen,10.10.1.22,GB,Success,NonInteractive,iOS
2026-06-27 09:27:00,l.chen,10.10.1.15,GB,Success,Interactive,iOS
2026-06-27 09:58:00,r.ali,198.51.100.22,IN,Success,Interactive,iOS
2026-06-27 12:02:00,j.smith,185.44.18.91,RU,Success,Interactive,iOS
2026-06-27 12:25:00,l.chen,198.51.100.22,IN,Success,Interactive,Windows
2026-06-27 13:03:00,m.baig,198.51.100.22,IN,Failure,Interactive,iOS
2026-06-27 13:20:00,j.smith,203.0.113.77,US,Success,NonInteractive,iOS
2026-06-27 13:38:00,r.ali,203.0.113.77,US,Success,NonInteractive,Windows
2026-06-27 15:28:00,m.baig,91.201.72.14,NL,Success,Interactive,iOS
2026-06-27 15:42:00,a.khan,10.10.1.22,GB,Success,Interactive,Android
2026-06-27 15:59:00,s.patel,10.10.1.22,GB,Success,NonInteractive,Android
2026-06-27 16:12:00,j.smith,198.51.100.22,IN,Success,NonInteractive,Android
2026-06-27 16:17:00,r.ali,203.0.113.77,US,Success,Interactive,Linux
2026-06-27 16:20:00,m.baig,91.201.72.14,NL,Failure,Interactive,Android
2026-06-27 16:24:00,s.patel,185.44.18.91,RU,Success,Interactive,Windows
2026-06-27 16:46:00,m.baig,198.51.100.22,IN,Success,Interactive,iOS
2026-06-27 17:10:00,j.smith,203.0.113.77,US,Success,Interactive,Android
2026-06-27 17:10:00,l.chen,185.44.18.91,RU,Success,NonInteractive,Windows
2026-06-27 17:12:00,m.baig,91.201.72.14,NL,Success,NonInteractive,Windows
2026-06-27 17:22:00,l.chen,10.10.1.15,GB,Success,Interactive,iOS
2026-06-27 17:33:00,l.chen,198.51.100.22,IN,Success,Interactive,iOS
2026-06-27 18:25:00,r.ali,10.10.1.15,GB,Success,NonInteractive,Windows
2026-06-27 19:45:00,l.chen,10.10.1.15,GB,Failure,Interactive,Linux
2026-06-27 20:10:00,r.ali,91.201.72.14,NL,Success,Interactive,iOS
2026-06-27 20:28:00,s.patel,185.44.18.91,RU,Failure,Interactive,iOS
2026-06-27 21:43:00,l.chen,185.44.18.91,RU,Success,Interactive,Windows
2026-06-27 22:40:00,s.patel,10.10.1.22,GB,Success,NonInteractive,Windows
2026-06-27 22:43:00,r.ali,91.201.72.14,NL,Success,Interactive,Linux
2026-06-27 22:49:00,r.ali,198.51.100.22,IN,Success,Interactive,iOS
2026-06-27 23:27:00,m.baig,10.10.1.22,GB,Success,Interactive,Windows
2026-06-27 23:50:00,m.baig,10.10.1.15,GB,Success,NonInteractive,Windows
2026-06-28 00:06:00,l.chen,10.10.1.15,GB,Failure,Interactive,iOS
2026-06-28 01:14:00,s.patel,10.10.1.22,GB,Success,Interactive,Windows
2026-06-28 03:51:00,j.smith,185.44.18.91,RU,Success,Interactive,Linux
2026-06-28 04:13:00,s.patel,198.51.100.22,IN,Success,Interactive,Windows
2026-06-28 04:47:00,s.patel,10.10.1.15,GB,Success,Interactive,Windows
2026-06-28 05:55:00,j.smith,10.10.1.22,GB,Failure,NonInteractive,Windows
2026-06-28 06:04:00,s.patel,10.10.1.22,GB,Success,Interactive,Windows
2026-06-28 06:20:00,j.smith,198.51.100.22,IN,Success,Interactive,Windows
2026-06-28 07:40:00,j.smith,185.44.18.91,RU,Failure,Interactive,Windows
2026-06-28 08:06:00,a.khan,10.10.1.22,GB,Failure,NonInteractive,Android
2026-06-28 08:33:00,j.smith,91.201.72.14,NL,Success,Interactive,Windows
2026-06-28 10:38:00,r.ali,10.10.1.15,GB,Success,NonInteractive,Linux
2026-06-28 11:14:00,a.khan,10.10.1.22,GB,Success,Interactive,Linux
2026-06-28 11:37:00,m.baig,10.10.1.15,GB,Failure,Interactive,Windows
2026-06-28 11:40:00,a.khan,185.44.18.91,RU,Success,Interactive,iOS
2026-06-28 11:50:00,l.chen,185.44.18.91,RU,Success,Interactive,iOS
2026-06-28 11:58:00,l.chen,10.10.1.15,GB,Success,Interactive,Windows
2026-06-28 12:15:00,r.ali,91.201.72.14,NL,Success,Interactive,Windows
2026-06-28 14:41:00,j.smith,91.201.72.14,NL,Failure,Interactive,Linux
2026-06-28 16:01:00,a.khan,198.51.100.22,IN,Success,Interactive,Linux
2026-06-28 17:38:00,l.chen,91.201.72.14,NL,Success,NonInteractive,Android
2026-06-28 19:23:00,m.baig,198.51.100.22,IN,Success,Interactive,iOS
2026-06-28 19:24:00,a.khan,10.10.1.22,GB,Failure,Interactive,Windows
2026-06-28 20:22:00,s.patel,185.44.18.91,RU,Success,Interactive,Windows
2026-06-28 21:31:00,m.baig,198.51.100.22,IN,Success,Interactive,Windows
2026-06-28 23:00:00,a.khan,203.0.113.77,US,Success,Interactive,iOS
2026-06-28 23:12:00,j.smith,203.0.113.77,US,Success,Interactive,Windows
2026-06-28 23:22:00,s.patel,10.10.1.22,GB,Success,Interactive,Android
2026-06-28 23:25:00,s.patel,203.0.113.77,US,Success,Interactive,Android
2026-06-28 23:46:00,m.baig,10.10.1.22,GB,Failure,Interactive,Windows
2026-06-29 00:25:00,l.chen,10.10.1.22,GB,Success,Interactive,Linux
2026-06-29 01:03:00,m.baig,185.44.18.91,RU,Success,Interactive,Linux
2026-06-29 01:20:00,j.smith,198.51.100.22,IN,Success,Interactive,Linux
2026-06-29 01:32:00,s.patel,198.51.100.22,IN,Failure,Interactive,Windows
2026-06-29 01:39:00,a.khan,10.10.1.15,GB,Failure,Interactive,Android
2026-06-29 01:46:00,m.baig,10.10.1.22,GB,Success,Interactive,iOS
2026-06-29 03:09:00,m.baig,198.51.100.22,IN,Success,Interactive,Linux
2026-06-29 03:26:00,j.smith,203.0.113.77,US,Success,Interactive,Android
2026-06-29 03:43:00,a.khan,203.0.113.77,US,Success,Interactive,iOS
2026-06-29 03:44:00,l.chen,185.44.18.91,RU,Failure,NonInteractive,Linux
2026-06-29 04:21:00,l.chen,91.201.72.14,NL,Failure,Interactive,Linux
2026-06-29 05:10:00,a.khan,91.201.72.14,NL,Success,NonInteractive,iOS
2026-06-29 06:52:00,m.baig,185.44.18.91,RU,Success,Interactive,Android
2026-06-29 07:15:00,r.ali,198.51.100.22,IN,Success,Interactive,Linux
2026-06-29 08:07:00,j.smith,91.201.72.14,NL,Success,Interactive,iOS
2026-06-29 08:37:00,j.smith,198.51.100.22,IN,Success,Interactive,Linux
2026-06-29 08:40:00,j.smith,198.51.100.22,IN,Success,Interactive,Linux
2026-06-29 09:18:00,m.baig,198.51.100.22,IN,Success,NonInteractive,iOS
2026-06-29 09:49:00,s.patel,91.201.72.14,NL,Success,Interactive,Windows
2026-06-29 10:38:00,m.baig,203.0.113.77,US,Success,Interactive,Linux
2026-06-29 13:58:00,r.ali,10.10.1.15,GB,Success,Interactive,Android
2026-06-29 14:16:00,m.baig,10.10.1.15,GB,Success,Interactive,Android
2026-06-29 15:09:00,j.smith,10.10.1.22,GB,Success,NonInteractive,Android
2026-06-29 16:40:00,m.baig,10.10.1.22,GB,Success,Interactive,Windows
2026-06-29 16:53:00,j.smith,185.44.18.91,RU,Failure,Interactive,Linux
2026-06-29 17:31:00,m.baig,198.51.100.22,IN,Failure,Interactive,Android
2026-06-29 18:45:00,a.khan,198.51.100.22,IN,Success,Interactive,Linux
2026-06-29 20:17:00,l.chen,10.10.1.22,GB,Success,Interactive,Windows
2026-06-29 20:29:00,j.smith,203.0.113.77,US,Failure,NonInteractive,Linux
2026-06-29 20:37:00,j.smith,10.10.1.15,GB,Success,Interactive,iOS
2026-06-29 21:06:00,s.patel,203.0.113.77,US,Success,Interactive,iOS
2026-06-29 21:22:00,j.smith,203.0.113.77,US,Success,Interactive,Android
2026-06-29 22:10:00,j.smith,91.201.72.14,NL,Success,Interactive,iOS
2026-06-29 22:31:00,a.khan,10.10.1.15,GB,Success,Interactive,Linux
2026-06-29 23:11:00,r.ali,10.10.1.22,GB,Success,NonInteractive,Android
2026-06-29 23:24:00,m.baig,10.10.1.22,GB,Failure,NonInteractive,Linux
2026-06-29 23:32:00,a.khan,91.201.72.14,NL,Success,Interactive,Linux
2026-06-30 00:25:00,a.khan,185.44.18.91,RU,Failure,Interactive,iOS
2026-06-30 01:07:00,a.khan,198.51.100.22,IN,Success,Interactive,Android
2026-06-30 01:17:00,m.baig,10.10.1.15,GB,Success,Interactive,iOS
2026-06-30 01:31:00,a.khan,203.0.113.77,US,Failure,Interactive,Linux
2026-06-30 02:17:00,m.baig,203.0.113.77,US,Success,NonInteractive,iOS
2026-06-30 02:24:00,m.baig,203.0.113.77,US,Failure,Interactive,Android
2026-06-30 03:39:00,m.baig,203.0.113.77,US,Failure,Interactive,Windows
2026-06-30 03:40:00,a.khan,203.0.113.77,US,Success,NonInteractive,Linux
2026-06-30 03:41:00,a.khan,198.51.100.22,IN,Failure,Interactive,Linux
2026-06-30 03:44:00,a.khan,203.0.113.77,US,Success,Interactive,iOS
2026-06-30 04:02:00,j.smith,198.51.100.22,IN,Success,NonInteractive,Android
2026-06-30 04:47:00,s.patel,10.10.1.15,GB,Failure,Interactive,Windows
2026-06-30 05:33:00,m.baig,203.0.113.77,US,Success,Interactive,Linux
2026-06-30 06:24:00,r.ali,198.51.100.22,IN,Success,Interactive,Windows
2026-06-30 07:44:00,s.patel,91.201.72.14,NL,Failure,NonInteractive,Windows
2026-06-30 08:30:00,m.baig,203.0.113.77,US,Success,Interactive,Windows
2026-06-30 08:41:00,s.patel,10.10.1.15,GB,Success,Interactive,Windows
2026-06-30 08:43:00,r.ali,203.0.113.77,US,Success,NonInteractive,Linux
2026-06-30 09:09:00,a.khan,91.201.72.14,NL,Failure,Interactive,Windows
2026-06-30 09:55:00,r.ali,10.10.1.22,GB,Success,Interactive,Windows
2026-06-30 10:00:00,m.baig,185.44.18.91,RU,Failure,Interactive,Windows
2026-06-30 10:00:00,r.ali,10.10.1.22,GB,Success,NonInteractive,Windows
2026-06-30 10:39:00,j.smith,198.51.100.22,IN,Success,NonInteractive,Android
2026-06-30 11:22:00,m.baig,185.44.18.91,RU,Failure,Interactive,iOS
2026-06-30 11:47:00,j.smith,203.0.113.77,US,Success,Interactive,iOS
2026-06-30 14:19:00,m.baig,198.51.100.22,IN,Success,Interactive,Android
2026-06-30 15:28:00,m.baig,198.51.100.22,IN,Success,NonInteractive,iOS
2026-06-30 16:34:00,a.khan,10.10.1.15,GB,Success,Interactive,Windows
2026-06-30 16:49:00,m.baig,185.44.18.91,RU,Failure,Interactive,iOS
2026-06-30 17:20:00,l.chen,91.201.72.14,NL,Success,NonInteractive,iOS
2026-06-30 17:27:00,r.ali,10.10.1.15,GB,Success,NonInteractive,Linux
2026-06-30 17:29:00,l.chen,198.51.100.22,IN,Success,Interactive,iOS
2026-06-30 17:40:00,s.patel,198.51.100.22,IN,Success,Interactive,Windows
2026-06-30 18:51:00,r.ali,10.10.1.15,GB,Failure,Interactive,Linux
2026-06-30 19:47:00,r.ali,198.51.100.22,IN,Failure,Interactive,Windows
2026-06-30 19:54:00,s.patel,203.0.113.77,US,Success,Interactive,Android
2026-06-30 20:10:00,a.khan,185.44.18.91,RU,Success,Interactive,Android
2026-06-30 20:32:00,j.smith,10.10.1.22,GB,Success,Interactive,Linux
2026-06-30 21:16:00,m.baig,198.51.100.22,IN,Failure,Interactive,Linux
2026-06-30 21:45:00,m.baig,203.0.113.77,US,Success,NonInteractive,Android
2026-06-30 22:30:00,r.ali,185.44.18.91,RU,Success,Interactive,iOS
2026-06-30 22:55:00,a.khan,10.10.1.22,GB,Success,NonInteractive,iOS
2026-06-30 22:58:00,r.ali,91.201.72.14,NL,Success,Interactive,iOS
2026-06-30 23:56:00,m.baig,10.10.1.15,GB,Success,Interactive,iOS
